"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"13001","6.980579","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13003","6.989945","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13004","6.989945","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13005","6.989945","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13026","6.991406","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13028","7.000909","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13029","7.000909","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13030","7.000909","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13049","7.002192","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1867001 Win=131072 Len=0 TSval=7013 TSecr=6905"
"13053","7.011922","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13054","7.011922","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13055","7.011922","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13076","7.013374","10.1.0.3","10.1.0.11","WebSocket","7028","","","WebSocket Continuation[FRAGMENT]  "
"13078","7.022785","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13079","7.022785","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13080","7.022785","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13099","7.024077","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1893001 Win=131072 Len=0 TSval=7034 TSecr=6926"
"13121","7.035260","10.1.0.3","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"13123","7.044626","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13124","7.044626","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13125","7.044626","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13145","7.051606","10.1.0.11","10.1.0.3","TCP","850","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=773001 Win=131072 Len=0 TSval=7052 TSecr=6786"
"13165","7.052914","10.1.0.3","10.1.0.11","TCP","604","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1907001 Win=131072 Len=0 TSval=7057 TSecr=6937"
"13167","7.061043","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13168","7.061043","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13169","7.061043","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13188","7.062362","10.1.0.3","10.1.0.11","TCP","528","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1919001 Win=131072 Len=0 TSval=7073 TSecr=6947"
"13193","7.072429","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13194","7.072429","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13195","7.072429","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13216","7.073864","10.1.0.3","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"13218","7.079186","10.1.0.11","10.1.0.3","TCP","318","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=779001 Win=131072 Len=0 TSval=7091 TSecr=6791"
"13238","7.080494","10.1.0.3","10.1.0.11","TCP","604","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1933001 Win=131072 Len=0 TSval=7084 TSecr=6958"
"13240","7.088701","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13241","7.088701","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13242","7.088701","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13263","7.090126","10.1.0.3","10.1.0.11","WebSocket","6952","","","WebSocket Continuation[FRAGMENT]  "
"13285","7.101209","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13287","7.106376","10.1.0.11","10.1.0.3","TCP","470","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=792501 Win=131072 Len=0 TSval=7118 TSecr=6866"
"13307","7.107684","10.1.0.3","10.1.0.11","TCP","528","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1945001 Win=131072 Len=0 TSval=7100 TSecr=6983"
"13309","7.116179","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13310","7.116179","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13311","7.116179","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13331","7.117555","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13333","7.126957","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13334","7.126957","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13335","7.126957","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13356","7.128409","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13358","7.137939","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13359","7.137939","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13360","7.137939","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13379","7.139400","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13381","7.148894","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13382","7.148894","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13383","7.148894","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13422","7.157116","10.1.0.3","10.1.0.11","TCP","2048","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=1997001 Win=131072 Len=0 TSval=7161 TSecr=7038"
"13442","7.166613","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13447","7.176707","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13448","7.176707","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13449","7.176707","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13470","7.178132","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13472","7.187507","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13473","7.187507","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13474","7.187507","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13493","7.188808","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2023001 Win=131072 Len=0 TSval=7199 TSecr=7060"
"13497","7.198547","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13498","7.198547","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13499","7.198547","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13520","7.199954","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13522","7.209374","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13523","7.209374","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13524","7.209374","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13545","7.210836","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13565","7.221622","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2049001 Win=131072 Len=0 TSval=7221 TSecr=7087"
"13569","7.231397","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13570","7.231397","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13571","7.231397","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13592","7.232858","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13594","7.242242","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13595","7.242242","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13596","7.242242","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13615","7.243552","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2075001 Win=131072 Len=0 TSval=7254 TSecr=7131"
"13619","7.253291","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13620","7.253291","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13621","7.253291","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13640","7.254708","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13642","7.264128","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13643","7.264128","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13644","7.264128","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13665","7.271384","10.1.0.11","10.1.0.3","TCP","1458","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=846501 Win=131072 Len=0 TSval=7271 TSecr=7064"
"13685","7.272692","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2101001 Win=131072 Len=0 TSval=7276 TSecr=7191"
"13707","7.282244","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13709","7.291783","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13710","7.291783","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13711","7.291783","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13730","7.293075","10.1.0.3","10.1.0.11","TCP","604","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2115001 Win=131072 Len=0 TSval=7304 TSecr=7203"
"13734","7.302832","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13735","7.302832","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13736","7.302832","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13757","7.304249","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13759","7.313669","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13760","7.313669","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13761","7.313669","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13780","7.314961","10.1.0.3","10.1.0.11","TCP","1060","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2141001 Win=131072 Len=0 TSval=7326 TSecr=7223"
"13784","7.324727","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13785","7.324727","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13786","7.324727","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13807","7.326134","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13829","7.336925","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13831","7.346446","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13832","7.346446","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13833","7.346446","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13854","7.347872","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13856","7.357420","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13857","7.357420","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13858","7.357420","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13879","7.358881","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13881","7.364489","10.1.0.11","10.1.0.3","TCP","1002","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=882501 Win=131072 Len=0 TSval=7376 TSecr=7118"
"13899","7.365797","10.1.0.3","10.1.0.11","TCP","1516","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2179001 Win=131072 Len=0 TSval=7369 TSecr=7258"
"13901","7.373828","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13902","7.373828","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13903","7.373828","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13924","7.385093","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13925","7.385093","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13926","7.385093","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13947","7.386500","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13969","7.397447","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13971","7.406950","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13972","7.406950","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13973","7.406950","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13994","7.408384","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"13996","7.417887","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13997","7.417887","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"13998","7.417887","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14019","7.419303","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14021","7.424833","10.1.0.11","10.1.0.3","TCP","698","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=906501 Win=131072 Len=0 TSval=7436 TSecr=7283"
"14041","7.426141","10.1.0.3","10.1.0.11","TCP","2048","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2231001 Win=131072 Len=0 TSval=7430 TSecr=7307"
"14043","7.434277","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14044","7.434277","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14045","7.434277","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14064","7.435560","10.1.0.3","10.1.0.11","TCP","604","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2245001 Win=131072 Len=0 TSval=7446 TSecr=7319"
"14068","7.445300","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14069","7.445300","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14070","7.445300","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14091","7.446725","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14113","7.457543","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14115","7.467073","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14116","7.467073","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14117","7.467073","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14136","7.468471","10.1.0.3","10.1.0.11","WebSocket","6952","","","WebSocket Continuation[FRAGMENT]  "
"14138","7.473878","10.1.0.11","10.1.0.3","TCP","546","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=924001 Win=131072 Len=0 TSval=7485 TSecr=7283"
"14223","7.484731","10.1.0.3","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"14224","7.484731","10.1.0.3","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"14225","7.484731","10.1.0.3","10.1.0.11","WebSocket","2224","","","WebSocket Continuation[FRAGMENT]  "
"14227","7.494611","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14228","7.494611","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14229","7.494611","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14250","7.496018","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14252","7.505512","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14253","7.505512","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14254","7.505512","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14275","7.506911","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14277","7.512208","10.1.0.11","10.1.0.3","TCP","926","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=949501 Win=131072 Len=0 TSval=7524 TSecr=7377"
"14297","7.513516","10.1.0.3","10.1.0.11","TCP","2048","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2297001 Win=131072 Len=0 TSval=7518 TSecr=7400"
"14299","7.521885","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14300","7.521885","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14301","7.521885","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14320","7.523213","10.1.0.3","10.1.0.11","TCP","528","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2309001 Win=131072 Len=0 TSval=7534 TSecr=7410"
"14342","7.534377","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14344","7.543788","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14345","7.543788","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14346","7.543788","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14366","7.554828","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14367","7.554828","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14368","7.554828","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14389","7.556236","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14391","7.565602","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14392","7.565602","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14393","7.565602","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14414","7.567009","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14416","7.576521","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14417","7.576521","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14418","7.576521","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14440","7.578256","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14461","7.585019","10.1.0.3","10.1.0.11","TCP","2048","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2361001 Win=131072 Len=0 TSval=7588 TSecr=7481"
"14483","7.594628","10.1.0.3","10.1.0.11","WebSocket","6452","","","WebSocket Continuation[FRAGMENT]  "
"14485","7.604158","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14486","7.604158","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14487","7.604158","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14508","7.605602","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14510","7.610929","10.1.0.11","10.1.0.3","TCP","1078","-46 dBm","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=987001 Win=131072 Len=0 TSval=7622 TSecr=7437"
"14530","7.612237","10.1.0.3","10.1.0.11","TCP","604","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2375001 Win=131072 Len=0 TSval=7616 TSecr=7492"
"14532","7.620558","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14533","7.620558","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14534","7.620558","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14555","7.621956","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14557","7.631504","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14558","7.631504","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14559","7.631504","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14578","7.632902","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14580","7.642414","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14581","7.642414","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14582","7.642414","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14622","7.654853","10.1.0.3","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"14624","7.664264","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14625","7.664264","10.1.0.11","10.1.0.3","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14626","7.664264","10.1.0.11","10.1.0.3","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"14645","7.665592","10.1.0.3","10.1.0.11","TCP","2048","","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=2427001 Win=131072 Len=0 TSval=7676 TSecr=7569"
