"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"8302","6.370710","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8303","6.370710","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8323","6.372049","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8325","6.381524","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8326","6.381524","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8327","6.381524","10.1.0.11","10.1.0.9","WebSocket","1652","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8347","6.382864","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"8349","6.392506","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8350","6.392506","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8351","6.392506","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8372","6.393913","10.1.0.9","10.1.0.11","WebSocket","6452","","","WebSocket Continuation[FRAGMENT]  "
"8392","6.404843","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8394","6.414291","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8395","6.414291","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8396","6.414291","10.1.0.11","10.1.0.9","WebSocket","1652","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8415","6.425213","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8416","6.425213","10.1.0.11","10.1.0.9","WebSocket","6970","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8417","6.425213","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8437","6.426570","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8439","6.436144","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8440","6.436144","10.1.0.11","10.1.0.9","WebSocket","7470","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8460","6.437475","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8462","6.443053","10.1.0.11","10.1.0.9","TCP","1458","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=560001 Win=131072 Len=0 TSval=6454 TSecr=6302"
"8482","6.444361","10.1.0.9","10.1.0.11","TCP","2884","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1389001 Win=131072 Len=0 TSval=6448 TSecr=6345"
"8484","6.452520","10.1.0.11","10.1.0.9","WebSocket","6970","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8485","6.452520","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8506","6.454223","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8527","6.465163","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8529","6.474796","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8530","6.474796","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8531","6.474796","10.1.0.11","10.1.0.9","WebSocket","1652","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8548","6.475964","10.1.0.9","10.1.0.11","TCP","756","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1414501 Win=131072 Len=0 TSval=6486 TSecr=6460"
"8554","6.485615","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8555","6.485615","10.1.0.11","10.1.0.9","WebSocket","6470","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8576","6.487022","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8578","6.492586","10.1.0.11","10.1.0.9","TCP","546","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=578001 Win=131072 Len=0 TSval=6504 TSecr=6302"
"8598","6.493894","10.1.0.9","10.1.0.11","TCP","452","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1428001 Win=131072 Len=0 TSval=6497 TSecr=6460"
"8600","6.502076","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8601","6.502076","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8602","6.502076","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8620","6.503469","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8622","6.512999","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8623","6.512999","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8624","6.512999","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8664","6.525326","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8666","6.534829","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8667","6.534829","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8668","6.534829","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8689","6.536281","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8691","6.545784","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8692","6.545784","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8693","6.545784","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8714","6.547236","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8716","6.556748","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8717","6.556748","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8718","6.556748","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8740","6.558492","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8742","6.568004","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8743","6.568004","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8744","6.568004","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8765","6.569448","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8767","6.574928","10.1.0.11","10.1.0.9","TCP","1002","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=614001 Win=131072 Len=0 TSval=6586 TSecr=6455"
"8787","6.576236","10.1.0.9","10.1.0.11","TCP","3036","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1506001 Win=131072 Len=0 TSval=6580 TSecr=6522"
"8809","6.585811","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8811","6.595359","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8812","6.595359","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8813","6.595359","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8832","6.596642","10.1.0.9","10.1.0.11","TCP","528","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1518001 Win=131072 Len=0 TSval=6607 TSecr=6532"
"8836","6.606381","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8837","6.606381","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8838","6.606381","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8857","6.607779","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8859","6.617199","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8860","6.617199","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8880","6.628258","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8881","6.628258","10.1.0.11","10.1.0.9","WebSocket","6394","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8902","6.629683","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8922","6.640395","10.1.0.9","10.1.0.11","TCP","1364","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1556501 Win=131072 Len=0 TSval=6640 TSecr=6592"
"8926","6.650125","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8927","6.650125","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8948","6.651523","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8951","6.661235","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8952","6.661235","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8953","6.661235","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8974","6.662633","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8976","6.672154","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8977","6.672154","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8978","6.672154","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"8997","6.673474","10.1.0.9","10.1.0.11","TCP","1516","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1595001 Win=131072 Len=0 TSval=6684 TSecr=6619"
"9001","6.683213","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9002","6.683213","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9003","6.683213","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9024","6.684620","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9046","6.695456","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9048","6.705013","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9049","6.705013","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9050","6.705013","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9071","6.706429","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9073","6.715950","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9074","6.715950","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9075","6.715950","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9094","6.717358","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9096","6.726879","10.1.0.11","10.1.0.9","WebSocket","7546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9097","6.726879","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9117","6.737953","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9118","6.737953","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9119","6.737953","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9140","6.739414","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9161","6.750217","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9163","6.759720","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9164","6.759720","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9165","6.759720","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9187","6.761518","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9208","6.768499","10.1.0.9","10.1.0.11","TCP","2960","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1672001 Win=131072 Len=0 TSval=6771 TSecr=6681"
"9210","6.776484","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9211","6.776484","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9230","6.777767","10.1.0.9","10.1.0.11","TCP","528","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1685001 Win=131072 Len=0 TSval=6788 TSecr=6691"
"9234","6.787542","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9235","6.787542","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9236","6.787542","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9253","6.788701","10.1.0.9","10.1.0.11","TCP","604","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1699001 Win=131072 Len=0 TSval=6800 TSecr=6702"
"9259","6.798203","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9260","6.798203","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9280","6.799560","10.1.0.9","10.1.0.11","TCP","528","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1711001 Win=131072 Len=0 TSval=6810 TSecr=6712"
"9302","6.810731","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9304","6.820097","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9305","6.820097","10.1.0.11","10.1.0.9","WebSocket","6970","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9324","6.821380","10.1.0.9","10.1.0.11","TCP","452","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1722001 Win=131072 Len=0 TSval=6832 TSecr=6784"
"9326","6.827203","10.1.0.11","10.1.0.9","TCP","2066","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=692001 Win=131072 Len=0 TSval=6827 TSecr=6587"
"9344","6.828511","10.1.0.9","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"9348","6.836554","10.1.0.11","10.1.0.9","WebSocket","7046","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9349","6.836554","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9369","6.847381","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9370","6.847381","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9371","6.847381","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9392","6.848779","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9394","6.853987","10.1.0.11","10.1.0.9","TCP","318","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=701001 Win=131072 Len=0 TSval=6866 TSecr=6839"
"9414","6.855296","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1749001 Win=131072 Len=0 TSval=6859 TSecr=6801"
"9416","6.863727","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9417","6.863727","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9418","6.863727","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9440","6.865489","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9460","6.876284","10.1.0.9","10.1.0.11","TCP","528","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1761001 Win=131072 Len=0 TSval=6875 TSecr=6811"
"9464","6.886041","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9465","6.886041","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9466","6.886041","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9487","6.887502","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9489","6.892621","10.1.0.11","10.1.0.9","TCP","394","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=713001 Win=131072 Len=0 TSval=6904 TSecr=6839"
"9509","6.893930","10.1.0.9","10.1.0.11","TCP","604","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1775001 Win=131072 Len=0 TSval=6898 TSecr=6822"
"9511","6.902304","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9512","6.902304","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9513","6.902304","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9534","6.903765","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9536","6.913295","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9537","6.913295","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9538","6.913295","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9557","6.914578","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1801001 Win=131072 Len=0 TSval=6925 TSecr=6843"
"9559","6.919921","10.1.0.11","10.1.0.9","TCP","242","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=719001 Win=131072 Len=0 TSval=6921 TSecr=6839"
"9577","6.921229","10.1.0.9","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"9581","6.929752","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9582","6.929752","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9583","6.929752","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9622","6.941789","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9624","6.951600","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9625","6.951600","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9626","6.951600","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9646","6.952930","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9648","6.958129","10.1.0.11","10.1.0.9","TCP","546","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=737001 Win=131072 Len=0 TSval=6970 TSecr=6839"
"9668","6.959437","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1827001 Win=131072 Len=0 TSval=6963 TSecr=6864"
"9671","6.968113","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9672","6.968113","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9673","6.968113","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9692","6.969405","10.1.0.9","10.1.0.11","TCP","528","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1839001 Win=131072 Len=0 TSval=6980 TSecr=6873"
"9696","6.979153","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9697","6.979153","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9698","6.979153","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9719","6.980579","10.1.0.9","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9721","6.989945","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9722","6.989945","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9723","6.989945","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9744","6.991406","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"9764","7.002192","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1865001 Win=131072 Len=0 TSval=7002 TSecr=6894"
"9768","7.011922","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9769","7.011922","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9770","7.011922","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9791","7.013374","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"9793","7.022785","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9794","7.022785","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9795","7.022785","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9812","7.024077","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1891001 Win=131072 Len=0 TSval=7034 TSecr=6915"
"9816","7.033807","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9817","7.033807","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9818","7.033807","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9838","7.044626","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9839","7.044626","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9840","7.044626","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9861","7.046078","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"9863","7.051606","10.1.0.11","10.1.0.9","TCP","926","-41 dBm","","grasp(7017)  >  49153 [ACK] Seq=1 Ack=761001 Win=131072 Len=0 TSval=7063 TSecr=6851"
"9883","7.052914","10.1.0.9","10.1.0.11","TCP","1060","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1917001 Win=131072 Len=0 TSval=7056 TSecr=6939"
"9903","7.062362","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"9904","7.062362","10.1.0.9","10.1.0.11","WebSocket","1134","","","WebSocket Continuation[FRAGMENT]  "
"9909","7.072429","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9910","7.072429","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9911","7.072429","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9932","7.073864","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"9953","7.080494","10.1.0.9","10.1.0.11","TCP","604","","","spg(7016)  >  49161 [ACK] Seq=1 Ack=1931001 Win=131072 Len=0 TSval=7084 TSecr=6950"
"9955","7.088701","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9956","7.088701","10.1.0.11","10.1.0.9","WebSocket","6546","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9957","7.088701","10.1.0.11","10.1.0.9","WebSocket","1152","-41 dBm","","WebSocket Continuation[FRAGMENT]  "
"9978","7.090126","10.1.0.9","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
