"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"36370","6.333467","10.1.0.11","10.1.0.2","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"36371","6.333467","10.1.0.11","10.1.0.2","WebSocket","6970","","","WebSocket Continuation[FRAGMENT]  "
"36413","6.344018","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36479","6.355283","10.1.0.2","10.1.0.11","TCP","376","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1302501 Win=131072 Len=0 TSval=6349 TSecr=6307"
"36485","6.355529","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36486","6.355529","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36487","6.355529","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36555","6.366302","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36556","6.366302","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36557","6.366302","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36613","6.377081","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36628","6.377212","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36629","6.377212","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36630","6.377212","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36679","6.388024","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36699","6.388146","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36700","6.388146","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36701","6.388146","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36745","6.398945","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36810","6.409875","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36814","6.409979","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36815","6.409979","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36816","6.409979","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36876","6.420781","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36886","6.420885","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36887","6.420885","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36888","6.420885","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"36941","6.431730","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"36956","6.431816","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36957","6.431816","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"36958","6.431816","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37006","6.442635","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37014","6.442757","10.1.0.11","10.1.0.2","TCP","1306","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=586501 Win=131072 Len=0 TSval=6454 TSecr=6329"
"37056","6.448097","10.1.0.2","10.1.0.11","TCP","3568","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1394001 Win=131072 Len=0 TSval=6448 TSecr=6378"
"37078","6.448192","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37079","6.448192","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37080","6.448192","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37189","6.470323","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37192","6.470436","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37193","6.470436","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37194","6.470436","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37249","6.481236","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1420001 Win=131072 Len=0 TSval=6487 TSecr=6399"
"37261","6.481606","10.1.0.11","10.1.0.2","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"37262","6.481606","10.1.0.11","10.1.0.2","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"37313","6.492182","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37324","6.492322","10.1.0.11","10.1.0.2","TCP","394","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=598501 Win=131072 Len=0 TSval=6504 TSecr=6329"
"37364","6.497662","10.1.0.2","10.1.0.11","TCP","452","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1432501 Win=131072 Len=0 TSval=6498 TSecr=6460"
"37378","6.497748","10.1.0.11","10.1.0.2","WebSocket","7122","","","WebSocket Continuation[FRAGMENT]  "
"37379","6.497748","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37428","6.508629","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37450","6.508751","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37451","6.508751","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37452","6.508751","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37496","6.519566","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37564","6.530486","10.1.0.2","10.1.0.11","WebSocket","7452","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37568","6.530581","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37569","6.530581","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37570","6.530581","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37632","6.541441","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37642","6.541536","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37643","6.541536","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37644","6.541536","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37701","6.552396","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37716","6.552500","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37717","6.552500","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37718","6.552500","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37769","6.563652","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37791","6.563756","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37792","6.563756","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37793","6.563756","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"37889","6.580052","10.1.0.2","10.1.0.11","TCP","3036","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1510001 Win=131072 Len=0 TSval=6580 TSecr=6521"
"37956","6.590971","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"37960","6.591111","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37961","6.591111","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"37962","6.591111","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38022","6.601914","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1522001 Win=131072 Len=0 TSval=6607 TSecr=6530"
"38034","6.602133","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38035","6.602133","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38036","6.602133","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38092","6.612811","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38104","6.612951","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38105","6.612951","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38106","6.612951","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38152","6.623764","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1548001 Win=131072 Len=0 TSval=6629 TSecr=6551"
"38172","6.624010","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38173","6.624010","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38174","6.624010","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38217","6.634715","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38281","6.645667","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1562001 Win=131072 Len=0 TSval=6640 TSecr=6562"
"38287","6.645877","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38288","6.645877","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38289","6.645877","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38351","6.656555","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38361","6.656987","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38362","6.656987","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38363","6.656987","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38420","6.667793","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38435","6.667906","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38436","6.667906","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38437","6.667906","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38485","6.678746","10.1.0.2","10.1.0.11","TCP","1516","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1600001 Win=131072 Len=0 TSval=6684 TSecr=6620"
"38509","6.678965","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38510","6.678965","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38511","6.678965","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38623","6.700616","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38627","6.700765","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38628","6.700765","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38629","6.700765","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38691","6.711589","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"38701","6.711702","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38702","6.711702","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38703","6.711702","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38759","6.722518","10.1.0.2","10.1.0.11","TCP","1592","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1640001 Win=131072 Len=0 TSval=6728 TSecr=6652"
"38775","6.722631","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38776","6.722631","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38777","6.722631","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38826","6.733455","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1652001 Win=131072 Len=0 TSval=6739 TSecr=6661"
"38848","6.733577","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38849","6.733577","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38850","6.733577","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"38895","6.744446","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1666001 Win=131072 Len=0 TSval=6750 TSecr=6673"
"38965","6.755472","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38966","6.755472","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"38967","6.755472","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39030","6.766678","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1678001 Win=131072 Len=0 TSval=6771 TSecr=6682"
"39036","6.766782","10.1.0.11","10.1.0.2","TCP","2142","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=679001 Win=131072 Len=0 TSval=6723 TSecr=6505"
"39081","6.772123","10.1.0.2","10.1.0.11","WebSocket","4800","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39091","6.772236","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39092","6.772236","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39093","6.772236","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39147","6.783039","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1692001 Win=131072 Len=0 TSval=6788 TSecr=6693"
"39164","6.783294","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39165","6.783294","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39166","6.783294","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39212","6.793973","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1704001 Win=131072 Len=0 TSval=6799 TSecr=6703"
"39232","6.794307","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39233","6.794307","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39275","6.804832","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1716001 Win=131072 Len=0 TSval=6810 TSecr=6713"
"39341","6.815763","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39345","6.815849","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39346","6.815849","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39347","6.815849","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39403","6.826652","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1730001 Win=131072 Len=0 TSval=6832 TSecr=6724"
"39411","6.826747","10.1.0.11","10.1.0.2","TCP","318","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=688001 Win=131072 Len=0 TSval=6827 TSecr=6779"
"39454","6.832087","10.1.0.2","10.1.0.11","WebSocket","4800","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39466","6.832306","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39467","6.832306","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39468","6.832306","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39523","6.842984","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39539","6.843133","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39540","6.843133","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39541","6.843133","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39591","6.853939","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39601","6.854043","10.1.0.11","10.1.0.2","TCP","546","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=706001 Win=131072 Len=0 TSval=6866 TSecr=6779"
"39643","6.859384","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1756001 Win=131072 Len=0 TSval=6859 TSecr=6753"
"39664","6.859479","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39665","6.859479","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39666","6.859479","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39712","6.870649","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39777","6.881556","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1768001 Win=131072 Len=0 TSval=6875 TSecr=6763"
"39783","6.881793","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39784","6.881793","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39785","6.881793","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39858","6.892629","10.1.0.11","10.1.0.2","TCP","242","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=712001 Win=131072 Len=0 TSval=6882 TSecr=6779"
"39898","6.897970","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1782001 Win=131072 Len=0 TSval=6898 TSecr=6774"
"39908","6.898056","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39909","6.898056","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39910","6.898056","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"39966","6.908925","10.1.0.2","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"39982","6.909047","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39983","6.909047","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"39984","6.909047","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40032","6.919850","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1808001 Win=131072 Len=0 TSval=6925 TSecr=6795"
"40083","6.925285","10.1.0.2","10.1.0.11","WebSocket","4800","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40107","6.925504","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40108","6.925504","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40109","6.925504","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40149","6.936219","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1820001 Win=131072 Len=0 TSval=6941 TSecr=6805"
"40213","6.947061","10.1.0.2","10.1.0.11","WebSocket","6952","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40217","6.947192","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40218","6.947192","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40219","6.947192","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40280","6.957962","10.1.0.2","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40290","6.958057","10.1.0.11","10.1.0.2","TCP","774","","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=735001 Win=131072 Len=0 TSval=6970 TSecr=6782"
"40332","6.963397","10.1.0.2","10.1.0.11","TCP","604","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1834001 Win=131072 Len=0 TSval=6963 TSecr=6816"
"40342","6.963865","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40343","6.963865","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40344","6.963865","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40397","6.974677","10.1.0.2","10.1.0.11","TCP","528","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1846001 Win=131072 Len=0 TSval=6980 TSecr=6825"
"40415","6.974905","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40416","6.974905","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40417","6.974905","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40467","6.985611","10.1.0.2","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40489","6.985697","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40490","6.985697","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40491","6.985697","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40601","7.007464","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1872001 Win=131072 Len=0 TSval=7002 TSecr=6879"
"40607","7.007674","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40608","7.007674","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40609","7.007674","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40671","7.018406","10.1.0.2","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40681","7.018537","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40682","7.018537","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40683","7.018537","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40737","7.029349","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1898001 Win=131072 Len=0 TSval=7034 TSecr=6901"
"40755","7.029559","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40756","7.029559","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40757","7.029559","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40807","7.040292","10.1.0.2","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40829","7.040378","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40830","7.040378","10.1.0.11","10.1.0.2","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"40831","7.040378","10.1.0.11","10.1.0.2","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"40875","7.051238","10.1.0.2","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"40927","7.056682","10.1.0.2","10.1.0.11","TCP","1060","-46 dBm","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=1924001 Win=131072 Len=0 TSval=7056 TSecr=6939"
